epoch,train_loss,val_loss
0,0.0014677543293582028,0.0012263232442395141
1,0.0012759918447923864,0.0012158656818792224
2,0.0012534427207127965,0.001248331453340749
3,0.0012630223975598303,0.0012016942406383652
4,0.0012587003452798969,0.0012122584196428458
5,0.001261707774550254,0.0012931666321431598
6,0.0012585428878027563,0.0012210532766766845
7,0.001256139245935089,0.0012397486444873115
8,0.0012630680164308092,0.0012039984630731245
9,0.0012639497241674579,0.001202467279896761
10,0.0012589198492463862,0.0015141509962268173
11,0.0012462164019500066,0.0013064289124061663
12,0.0012457690361272827,0.0012430968197683493
13,0.001255415542562007,0.0012459767842665315
14,0.0012493231579459524,0.0012231970566790552
15,0.001252968707954079,0.0012195417218996832
16,0.0012478557441422554,0.001215170268745472
17,0.0012553830481906326,0.0012349795817863196
18,0.0012460283799178389,0.0012133643426932394
19,0.00124404455848063,0.0012206389545463025
20,0.001256205528968336,0.00410477500098447
21,0.00124763793373098,0.0013322861640093226
22,0.0012445789481869089,0.0012285216839518398
23,0.0012491050724315496,0.001235653948970139
